id,alname,category,degree,sweet,acid,light,body,carbon,bitter,tannin,nutty,bright,strength,spicy,img,detail
190,고도리 복숭아 와인,과실주,6.5,8,7,,4,0,,4,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FxdPQ-1642143289464-gdr%2520bsa0.jpg&w=3840&q=75," [고도리 복숭아 와인], 어떤 맛을 갖고 있나요?  '고도리 복숭아 와인'은 황도와 백도를 반씩 사용해 만든 스위트 와인입니다.  향을 맡아보면 복숭아 통조림을 딱 열었을 때 느껴지는  복숭아의 농익은 달콤한 향기가 입맛을 돋우는데요.  맛을 보면 입안 가득 복숭아의 향과 맛을 느낄 수 있습니다.   [고도리 복숭아 와인], 어떤 음식과 잘 어울리나요?  스위트 와인인 '복숭아 와인'은  최소 4시간 이상 냉장 보관해 차가운 상태로 마시는 것이  복숭아의 아로마 향과 맛을 제일 잘 느낄 수가 있습니다.  집에 큰 통과 얼음이 있으시다면 와인을 마시는 동안에도  차가운 온도를 유지할 수 있도록 통에 넣으신 상태로 즐기시는 것을 추천해드려요.  단맛과 적당한 산미가 있는 와인이라  흰 살 생선요리, 찜 요리, 가벼운 샐러드와 디저트랑 드시면 좋아요.   [고도리 복숭아 와인], 알고 마시면 더 맛있어요!  복숭아 와인은 GAP인증 받은 복숭아를  8월 말 가장 당이 높고 향기가 무르익었을 때 수확하여  -10도의 낮은 온도에서 20일간 냉동 숙성 시키는데요.  과실의 수분을 얼려 과즙의 당도를 더 높인 상태에서  파쇄, 발효하여 만든 아이스와인 스타일의 와인입니다."
294,고도리 자두 와인,과실주,11.5,4,8,,5,0,,4,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FWL2w-1620617185155-%25EA%25B3%25A0%25EB%258F%2584%25EB%25A6%25AC%2B%25EC%259E%2590%25EB%2591%2590.jpg&w=3840&q=75,"  [고도리 자두 와인], 어떤 맛을 갖고 있나요?  ‘고도리 자두 와인’은 달콤한 자두와 포도 계열의 향이 강하게 나는 와인이에요.  맛을 보면 코에서 맡았던 향들이 입안 가득 들어오는 듯한 느낌이 들며,  달콤한 향에 비해 톡 쏘는 상큼함이 더욱더 돋보이는 술입니다.  [고도리 자두 와인], 어떤 음식과 잘 어울리나요?  마시고 난 후 입에 침이 고일 정도로 산미가 강하므로  식욕을 돋울 수 있는 식전주로 마시기 좋습니다.  잘 어울리는 음식은 느끼함을 잘 잡아주기에  크림 파스타처럼 크림계열의 음식 또는 새콤달콤한 양념이 들어간 불고기, 탕수육이 있습니다.  [고도리 자두 와인], 알고 마시면 더 맛있어요!  여름에 수확한 자두는 냉동창고에 보관하게 되는데요.  추운 날씨가 다가올 때 즙을 내고 발효한 후 1년간 숙성을 통해  ‘고도리 자두 와인’으로 탄생하게 됩니다.  코르크 스크류 없이 간편하게 열 수 있는 와인으로  와인이 필요한 순간에 한 병 준비하여 편리하게 마시기 좋은 술입니다!"
293,고도리 체리 와인,과실주,10,7,4,,6,0,,5,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FPqEk-1620617203501-%25EA%25B3%25A0%25EB%258F%2584%25EB%25A6%25AC%2B%25EC%25B2%25B4%25EB%25A6%25AC.jpg&w=3840&q=75,"  [고도리 체리 와인], 어떤 맛을 갖고 있나요?  고도리 와이너리의 '체리 와인'은 술에 절인 체리술을 의미하는 키리쉬와 같은 풍미를 강렬하게 느낄 수 있습니다.  연분홍색의 아름다운 색을 눈으로 즐기고 난 뒤 잔에 따라 마시면  달콤함과 약간의 산미를 지닌 체리의 맛을 느낄 수 있습니다!  체리의 풍미뿐만 아니라 잘 익은 붉은 과실류(레드베리)의 향과 타닌의 떫은 감,  알코올의 씁쓸함이 균형을 이루고 있어 복합미가 좋은 와인입니다.  [고도리 체리 와인], 어떤 음식과 잘 어울리나요?  와인의 풍미가 강렬하고 달콤한 편이라 식사류와 함께하기보다는  고구마, 크루아상, 페이스트리처럼 달콤하면서도 담백한 디저트류와 함께 즐기는 것을 추천해 드립니다!  [고도리 체리 와인], 알고 마시면 더 맛있어요!  '고도리 체리 와인'은 체리를 저온에서 천천히 발효하여  체리 본연의 풍미가 고스란히 담겨있는 술이에요.  코르크 스크류 없이 간편하게 열 수 있어서  와인이 필요한 순간에 한 병 준비하여 편리하게 마시기에도 좋답니다."
196,고도리 화이트 청수 와인,과실주,10.5,8,6,,4,0,,2,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2F0TWZ-1631758801622-%25EA%25B3%25A0%25EB%258F%2584%25EB%25A6%25AC%2B%25EC%25B2%25AD%25EC%2588%2598%2B%25ED%2599%2594%25EC%259D%25B4%25ED%258A%25B8%2B%25EC%2599%2580%25EC%259D%25B8-1.jpg&w=3840&q=75,"  [고도리 화이트 청수 와인], 어떤 맛을 갖고 있나요?  청수로 만든 화이트 와인은 열대 과일을 먹는 듯한 농익은 단맛과  청포도의 새콤달콤한 풍미가 일품인데요.  거기다 오크통 숙성을 거쳐 약간의 훈연향, 바닐라, 토스트 향이  아쉬웠던 부분을 채워줍니다.  또 향에서 느껴지는 열대 과일의 아로마가 입안에서는 더 화사하게 퍼지며  중간 중간에 상큼하게 톡 쏘는 산미가 와인을 더 생동감 있게 만들어준답니다.   [고도리 화이트 청수 와인], 어떤 음식과 잘 어울리나요?  다른 와인보다 단맛이 강하여 6~8℃에서 마시면  단맛과 신맛의 균형 잡힌 맛을 느낄 수 있습니다.  온도가 올라감에 따라 열대과일의 풍미는 강해지면서 단맛이 강해지기에  변화하는 맛을 비교해보는 것도 추천해드려요.  안주는 디저트류나 과즙이 많은 과일류,  기름기가 비교적 적은 생선류, 조개구이, 고르곤졸라 피자가 잘 어울린답니다!  [고도리 화이트 청수 와인], 알고 마시면 더 맛있어요!  와인 제조 역사가 오래된 국가들은 그 나라를 대표하는 고유 포도 품종을 가지고 있는데요.  한국 와인의 경우, 역사도 짧고 대표하는 포도 품종을 가지고 있지 않았지만  최근 들어 국산 포도 품종인 '청수'가 주목 받고 있습니다.   사실 1993년에 생과용 청포도로 개발된 품종이지만 한 때 재배하기가 어렵다는 이유로  농민들에게 외면 받았던 슬픈 사연이 있다고 합니다.  하지만 현재는 양조용 포도로 인정받아 청수를 재료로 만든 화이트 와인이  해외 와인 품평회에서 좋은 평가를 받고 있습니다."
352,금이산 복숭아 와인,과실주,12,8,4,,6,0,,4,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2F1jU3-1620615612711-%25EA%25B8%2588%25EC%259D%25B4%25EC%2582%25B0%25EB%25B3%25B5%25EC%2588%25AD%25EC%2595%2584%25EC%2599%2580%25EC%259D%25B8.jpg&w=3840&q=75,"  [금이산 복숭아 와인], 어떤 맛을 갖고 있나요?  복숭아씨를 제거한 후 과육만을 사용하여 만든 과실주에요.  복숭아 본연의 단맛을 강하게 느낄 수 있지만  단맛 뒤에 슬며시 올라오는 씁쓸한 맛이 입안을 정리해주어 깔끔하게 즐길 수 있는 술입니다!  [금이산 복숭아 와인], 어떤 음식과 잘 어울리나요?  강한 단맛을 무겁지 않게 즐기고 복숭아의 싱그러운 향을 생동감 있게 즐기기 위해선  시원한 상태로 마시는 것을 추천해 드립니다.  탄산수와 레몬 슬라이스를 넣어 청량감 있는 에이드로 즐겨도 좋고  케이크, 마들렌과 같은 디저트류와 달콤하고 부드럽게 즐기기에도 좋습니다 :)  또한 단맛과 산미가 조화로워 입맛을 돋우기 때문에 식전주 또는  식사를 마무리하고 디저트와인으로 가볍게 즐기시는 걸 추천해드려요.  [금이산 복숭아 와인], 알고 마시면 더 맛있어요!  맛이 좋기로 유명한 세종시 복숭아를 60여 곳의 지역 농가에서 수급하여 빚고 있는데요.  잘 익은 세종시 조치원 복숭아만을 선별하여 저온 발효시킨 와인입니다.  인위적인 복숭아향을 사용하지 않아 자극적이지 않고  미세한 필터망 사용을 통해 복숭아 본연의 풍미를 깔끔하게 경험할 수 있답니다."
219,댄싱파파,과실주,7,5,4,,7,6,,0,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FET3f-1642143422782-dspp0.jpg&w=3840&q=75," [댄싱파파], 어떤 맛을 갖고 있나요?  ‘댄싱파파’는 사과즙을 발효시켜 만든 애플 사이더(cider)예요.  상큼한 사과 풍미와 사이더의 특징 중 하나인 탄산감을 느낄 수 있는 술인데요.  달콤함은 없는 편이며 끝에서 올라오는 약간의 씁쓸함으로 깔끔하게 즐길 수 있답니다.  [댄싱파파], 어떤 음식과 잘 어울리나요?  ‘댄싱파파’는 달지 않고 톡톡 터지는 탄산감 덕에  크림파스타나 치킨처럼 기름진 음식과 깔끔하게 잘 어울립니다.  가볍게 마시는 술에 무거운 음식이 부담스럽다면 크래커나  견과류처럼 가벼운 스낵류와 간단하게 즐기기에도 좋습니다.  [댄싱파파], 알고 마시면 더 맛있어요!  한 모금만 머금어도 상쾌함에 흥이 절로 나서 근엄한 아버지도 춤추게 만든다는 ‘댄싱파파’에요.  ‘댄싱파파’는 사이더(cider)라 불리는 술인데요.  포도로 만든 술을 와인, 사과로 만든 술을 사이더라 부릅니다.  탄산음료인 ‘사이다’와 헷갈려서 벌컥벌컥 마시다 보면 큰일나요!     ‘댄싱파파’ 한 병에는 사과 2개가 들어가는데요.  330ml라는 부담 없이 마실 수 있는 용량에 사이더의 ‘낮은 도수’와 톡 쏘는 ‘탄산’이라는 특징이 만나  언제 어디서든 가볍게 마실 수 있는 댄싱사이더의 데일리 에디션 제품입니다."
118,세인트하우스 딸기 와인 (드라이),과실주,12,4,6,,5,0,,5,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FbY5X-1630318251100-sh%2Bstr%2Bdry0.jpg&w=3840&q=75,"   [세인트하우스 딸기 와인 (드라이)], 어떤 맛을 갖고 있나요?  딸기로 만들어 달콤하기만 할 것 같지만 생각보다 덜 달고 더 드라이한 와인입니다.  딸기잼향이 풍부하게 나는 이 와인의 매력은 향과 드라이함과 산미가 복합적으로 섞인 맛!  맛이나 색깔이나 친구보단 연인과 즐기기 좋은 그런 술이에요 :)    [세인트하우스 딸기 와인 (드라이)], 어떤 음식과 잘 어울리나요?  딸기향이 나지만 생각보다 드라이한 맛이 특징인 만큼  불고기와 같이 달콤한 소스 베이스의 육류와 함께 할 때 그 합이 잘 맞습니다.  물론 치즈같이 풍성한 맛을 가진 디저트류도 잘 어울리구요 :)  딸기로만 만든 와인의 향이 아주 감미로우니 꼭 와인 잔에  너무 시원하지 않게 해서 드시는 것을 추천합니다!  냉장고에서 꺼낸 지 한 시간 정도 지난 온도라면  딸기 와인의 풍미를 제대로 즐기실 수 있을 거예요.    [세인트하우스 딸기 와인 (드라이)], 알고 마시면 더 맛있어요!  서산 해미 읍성에서 차 타고 5분 거리에 있는 농장이 있습니다.  그 농장에서는 딸기, 가시오가피 열매, 아로니아 등 다양한 국산 과일을 재배하고 있는데요.  딸기 명인으로 유명한 선권수 대표가 직접 기른 과실로 다양한 와인을 발효 및 숙성하고 있는 곳입니다.  GAP인증 딸기로 해외로 수출도 하고 있다는데,  그런 딸기를 이용해서 만드는 세계 최초 딸기 100%의 이 와인, 어떠신가요? "
121,세인트하우스 모과 와인,과실주,12,8,7,,4,0,,6,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FIFuv-1659320945820-0.jpg&w=3840&q=75,"  [세인트하우스 모과 와인], 어떤 맛을 갖고 있나요?  모과차에서 나는 달콤함, 새콤함, 그리고 약간의 떫은 맛을  와인에서 찾을 수 있다고 하면 어떠실 것 같은가요?  발효와 숙성 과정을 거치며 더 깊은 풍미가 되어 느껴지는 이 모과 와인은 그 맛을 정말 잘 살려냈습니다!  산미를 싫어하지 않는 분이라면 친구, 가족, 연인, 그 어떤 상황에서 잘 어울릴 수 있는 와인입니다 :)  [세인트하우스 모과 와인], 어떤 음식과 잘 어울리나요?  레드 와인의 타닌감과는 다른 모과 특유의 떫은 맛이 다분히 녹아 있는 와인입니다.  따라서 육류보다는 해산물과 함께 드시는 것을 추천합니다.  모과가 가지고 있는 산미가 문어 숙회와 같이 숨어있는 섬세한 맛을 제대로 살려주거든요.  생선회 같이 기름진 해산물도 괜찮아요! 산미가 다 씻어주거든요 :)  떫은 맛을 줄이기 위해 시원한 온도에서 와인 잔에 음용하시는 것을 추천합니다!  [세인트하우스 모과 와인], 알고 마시면 더 맛있어요!  서산 해미 읍성에서 차 타고 5분 거리에 있는 농장이 있습니다.  그 농장에서는 딸기, 가시오가피 열매, 아로니아 등 다양한 국산 과일을 재배하고 있는데요.  딸기 명인으로 유명한 선권수 대표가 직접 기른 과실로 다양한 와인을 발효 및 숙성하고 있는 곳입니다."
123,세인트하우스 아로니아 와인,과실주,12,4,5,,4,0,,9,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FrlT8-1659320861396-0.jpg&w=3840&q=75,"  [세인트하우스 아로니아 와인], 어떤 맛을 갖고 있나요?  아로니아는 단맛이 많이 없고 떫은 맛을 내는 탄닌이 많아서 적당한 맛을 내기가 어려운 과실입니다.  향에서도 달지 않은 건조한 베리의 향이 느껴지고 입에 머금으면  바디감은 가볍지만 혀 위의 느껴지는 떫은 맛은 지배적입니다.  와인을 삼키고 나서도 남아있는 떫은 맛은 호불호가 갈릴 요소입니다.  특이한 과실로 양조한 와인을 경험해 보고 싶으신 분들께 추천합니다!  [세인트하우스 아로니아 와인], 어떤 음식과 잘 어울리나요?  탄닌의 떫은 맛은 낮은 온도로 마실수록 강해지는 경향이 있습니다.  냉장 보관을 한 상태에서 마시기 30분 전에 실온에 꺼내두는 것이 좋습니다.  탄닌감이 강한 아로니아 와인은 양고기, 양념이 강한 음식, 기름진 부위의 고기랑 먹을 때 빛을 발휘합니다 :)  [세인트하우스 아로니아 와인], 알고 마시면 더 맛있어요!  딸기, 사과, 무화과, 오미자 등의 과실을 사용해 만든 와인을 생각할 때는 대다수가 달달한 스위트 와인을 떠올립니다.  하지만 막상 구매해서 마셔보면 몇몇 와인은 전혀 달지 않고 생각한 맛이랑 달라서 놀라신 적이 있으실 거예요.  그 이유는 효모가 과실의 자연적인 당분을 먹이 삼아 알코올을 만들기 때문인데요.  그로 인해 대체로 달지 않고 드라이한 와인이 된답니다."
122,세인트하우스 오미자 와인,과실주,12,4,5,,4,0,,9,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FmOrV-1659320902587-0.jpg&w=3840&q=75,"  [세인트하우스 오미자 와인], 어떤 맛을 갖고 있나요?  오미자의 다섯 가지 맛 중에서도 상큼한 신맛을 느낄 수 있는 향을 풍기는 술이에요.  전체적으로 가벼운 느낌의 달지 않은 와인이며 마지막엔 신맛까지 느낄 수 있을 텐데요.  마신 후엔 목으로는 매콤하고 코로는 오미자의 복합적인 향의 여운까지 느낄 수 있을 거예요.  [세인트하우스 오미자 와인], 어떤 음식과 잘 어울리나요?  오미자로 만든 와인은 일반적인 레드 와인보다 더 풍부하고 강한 맛과 향을 가지고 있습니다.  따라서 소고기의 풍미가 잘 드러나는 부위인 ‘안심’,  새콤달콤한 물회, 담백한 음식인 수제비 또는 칼국수와 잘 어울립니다.  이 외에도 양념이 강한 요리와도 마시기 좋습니다 :)   [세인트하우스 오미자 와인], 알고 마시면 더 맛있어요!  딸기, 사과, 무화과, 오미자 등의 과실을 사용해 만든 와인을 생각할 때는 대다수가 달달한 스위트 와인을 떠올립니다.  하지만 막상 구매해서 마셔보면 몇몇 와인은 전혀 달지 않고 생각한 맛이랑 달라서 놀라신 적이 있으실 거예요.  그 이유는 효모가 과실의 자연적인 당분을 먹이 삼아 알코올을 만들기 때문인데요.  그로 인해 대체로 달지 않고 드라이한 와인이 된답니다."
220,스윗마마,과실주,5.5,8,7,,6,3,,0,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2Fi16g-1642143634927-swmm0.jpg&w=3840&q=75," [스윗마마], 어떤 맛을 갖고 있나요?  ‘스윗마마‘는 깊은 사과의 풍미가 있는 술이에요.  전체적으로 달콤한 맛을 갖고 있어서 술의 쓴맛을 싫어하는 사람들도 맛있게 즐길 수 있는 술인데요.  자칫 느끼하게 다가올 수도 있는 진한 단맛은  시원한 탄산감이 적절하게 잡아주어 깔끔하게 즐길 수 있답니다.  [스윗마마], 어떤 음식과 잘 어울리나요?  ’스윗마마‘가 함께하는 자리라면  꼭! 호두 파이나 마카롱처럼 달콤한 디저트를 준비해서 함께 즐겨보세요.  진리의 ’단맛+단맛’ 조합을 느낄 수 있을 거예요.  술의 달콤함은 산미를 중화시켜주기도 하는데요.  입맛을 돋우는 새콤한 음식과 식전주로 즐기기에도 좋습니다.    아! ‘스윗마마’의 탄산을 제대로 즐기기 위해선 차가운 상태로 마시는 것이 좋고요.  병을 오픈한 후엔 탄산이 날아가지 않도록 짧은 시간 내에 마시는 것을 추천해요.  [스윗마마], 알고 마시면 더 맛있어요!  어머니의 사랑처럼 부드럽고 달콤한 사과의 맛을 내는 ‘스윗마마’예요.  ‘스윗마마’는 사이더(cider)라 불리는 술인데요.  포도로 만든 술을 와인, 사과로 만든 술을 사이더라 부릅니다.  탄산음료인 ‘사이다’와 헷갈려서 벌컥벌컥 마시다 보면 큰일나요!     ‘스윗마마’ 한 병에는 사과 2개가 들어가는데요.  330ml라는 부담 없이 마실 수 있는 용량에 사이더의 ‘낮은 도수’와 톡 쏘는 ‘탄산’이라는 특징이 만나  언제 어디서든 가볍게 마실 수 있는 댄싱사이더의 데일리 에디션 제품입니다."
309,시나브로 에뚜왈 화이트 스파클링 와인,과실주,5,8,5,,4,8,,3,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2F8Pr1-1621006153326-%25EC%258B%259C%25EB%2582%2598%25EB%25B8%258C%25EB%25A1%259C.jpg&w=3840&q=75,"  [시나브로 에뚜왈 화이트 스파클링], 어떤 맛을 갖고 있나요?  꽃, 과일 등의 복합적인 향을 풍기는 술이에요.  5도라는 낮은 알코올 도수와 달콤한 맛 덕에 달달하게 즐길 수 있는데요.   입안에서 몽글몽글 피어오르는 거품과 함께 푹신하고 편안한 술의 맛에 빠져보세요.  [시나브로 에뚜왈 화이트 스파클링], 어떤 음식과 잘 어울리나요?  시나브로 에뚜왈 스파클링 와인은 본연의 풍미와 탄산감을 잘 느낄 수 있도록  냉장고에서 최소 3시간 이상 보관 후 차갑게 마셔야 해요.  마시는 동안 온도가 올라가지 않도록 얼음이 당긴 통에 와인을 넣어 차갑게 유지하면 더욱 좋습니다.  추천 안주로는 강한 맛을 지닌 술이 아닌 만큼 바게트, 리코타 치즈처럼 담백한 음식과  프로슈토, 시저 샐러드처럼 살짝 짭조름한 음식이 있습니다 :)  [시나브로 에뚜왈 화이트 스파클링], 알고 마시면 더 맛있어요!  에뚜왈 스파클링 와인은 풍부한 향과 단맛을 지닌 ‘모스카토’ 품종과  산미가 도드라지는 ‘청수’ 품종을 혼합하여 만든 와인이에요.  시나브로는 ‘모르는 사이에 조금씩’이라는 뜻이 있으며  불휘 농장 와인에 시나브로 빠져들기를 소망하며 만든 와인입니다."
193,고도리 화이트 와인 (스위트),과실주,10.5,6,6,,5,0,,2,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FB68U-1645516585523-%25EA%25B3%25A0%25EB%258F%2584%25EB%25A6%25AC%2520%25ED%2599%2594%25EC%259D%25B4%25ED%258A%25B8%2520%25EC%2599%2580%25EC%259D%25B8%2520%25EC%258A%25A4%25EC%259C%2584%25ED%258A%25B8-2.jpg&w=3840&q=75,"  [고도리 화이트 와인 (스위트)], 어떤 맛을 갖고 있나요?  와인을 마시기 전에 아로마를 느껴보시면  잘 익은 백도에서 나는 달콤한 향과 함께 청량한 호숫가의 물 내음이 느껴지는데요.  거봉이 다른 포도보다 더 많은 수분을 가지고 있기 때문입니다.  한 모금을 천천히 음미하면 로제와인의 느낌도 나면서  많이 달지 않고 평범한 맛을 보여주다가  코로 올라오는 상큼한 레몬 그리고 산뜻한 풀 향기가 침샘을 자극하여 매력적입니다.   [고도리 화이트 와인 (스위트)], 어떤 음식과 잘 어울리나요?  화이트와인은 10~12℃, 냉장고에서 최소 4시간 이상 넣어두신 후  차가운 상태로 마시는 게 가장 좋습니다.  온도가 높은 상태로 마시면 과일의 향과  침샘을 자극하는 새콤달콤한 맛이 약해지기 때문이에요.  같이 드시기 좋은 안주는 닭고기, 흰살생선회, 조개, 샐러드, 디저트를 추천해드립니다.  와인의 맛이 섬세하고 강하지 않기 때문에 양념이 많은 음식은 피해 주세요!  [고도리 화이트 와인 (스위트)], 알고 마시면 더 맛있어요!  거봉으로 만든 국내 최초의 와인인데요.  와인의 색을 보면 투명한 금빛이 아니라 약간 로제 와인의 색과 비슷한데요.  그 이유는 포도 껍질에 있는 향의 개성을 살리기 위해  착즙 과정 전에 줄기를 제거한 으깬 포도를  저온에서 몇 시간 정도 탱크에 내버려두는 단기 침용을 거치게 됩니다.  이 과정에서 껍질에 있는 안토시아닌이 와인의 색을 살짝 붉게 만들어  화이트 와인이지만 다른 색을 가지게 되었습니다.     [375ml] 뉴웨이 고도리 화이트 와인 스위트 해당 옵션은 상기 이미지처럼 짧고 둥근 병으로 출고됩니다 :)"
277,애플사이더 헤베,과실주,9,4,7,,4,4,,3,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FJwSj-1625725692969-%25ED%2597%25A4%25EB%25B2%25A0-5.png&w=3840&q=75,"  [헤베], 어떤 맛을 갖고 있나요?  ‘헤베’에서는 사과의 풍미 뿐만 아니라 살구에서 느낄 수 있을 것 같은 상큼함도 느껴보실 수 있답니다.  전체적으로 단맛이 강한 편은 아니지만 쓴맛도 없는 편이라 담백하고 깔끔하게 즐길 수 있고요.  무엇보다 유통기한이 없어서 술장고에 쟁여놓기도 좋은 술입니다 :)  [헤베], 어떤 음식과 잘 어울리나요?  '헤베'의 맛과 향을 더욱 극대화하기 위해 냉장고에서 꺼낸 뒤 15분~20분 정도 상온에 두고 마시는 것을 추천하고 있어요.  담백하고 깔끔한 생선회나 초밥과 함께 마셔도 좋고요.  '헤베' 특유의 상큼함을 더 극대화하고 싶다면 막국수처럼 새콤달콤한 음식과 함께 해보세요!  [헤베], 알고 마시면 더 맛있어요!  제우스와 헤라 사이에서 태어난 딸인 청춘의 여신 헤베를 모티브로 삼은 애플 사이더입니다.  다른 지역보다 일조량이 풍부하고 일교차가 큰 의성은 맛있는 사과를 재배하기 좋은 지역인데요.  헤베 또한 이곳의 사과로 만들어진답니다 :)  인공적으로 주입한 탄산 대신 자연적으로 발생한 탄산으로 톡톡 튀는 청춘을 즐겨보세요"
110,애피소드 상그리아,과실주,3.5,5,5,,5,4,,4,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FQhF4-1625726313713-%25EC%2595%25A0%25ED%2594%25BC%25EC%2586%258C%25EB%2593%259C%25EB%25A0%2588%25EB%2593%259C-4.png&w=3840&q=75,"  [애피소드 상그리아], 어떤 맛을 갖고 있나요?  ‘애피소드 상그리아’는 포도 와인에 탄산과 당을 가미하여 청량감과 달콤한 맛이 특징입니다.  병째로 마셔도 상관없지만 잔에 따라 마시면 풍선껌에서 맡아지는 달달한 향이 술에서 느껴집니다.  '애피소드 애플'보다 혀에 톡 쏘는 탄산은 약하지만  포도의 은은한 향이 포도 주스를 먹는 것으로 착각하게 만든답니다.  [애피소드 상그리아], 어떤 음식과 잘 어울리나요?  포도주에 시나몬, 과일 등을 첨가해 따뜻하게 마시는 뱅쇼처럼  ‘애피소드 상그리아’를 냄비에 부은 다음 시나몬 또는 추가로 과일을 넣고 데워서 마시면 색다른 맛을 즐기실 수 있습니다.  애프터눈티에서 차를 대신해 와인 잔에 따라 스파클링 와인처럼 즐겨도 좋고  디저트류, 과일 등과도 잘 어울립니다.  [애피소드 상그리아], 알고 마시면 더 맛있어요!  상그리아(sangr?a)는 스페인어로 '피 흘리는'이라는 의미를 가지고 있습니다.  상그리아의 어근이 되는 ‘상그레(sangre)’의 어원은 라틴어로 '피, 혈액'을 의미하는 단어인 ‘상귀스(sanguis)’인데요.  전형적인 상그리아가 레드 와인과 과일 즙이 섞여 만들어내는 진한 붉은 빛에서 비롯된 명칭이라고 합니다."
112,애피소드 애플,과실주,3.5,6,6,,4,4,,2,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FBsof-1631179069800-ep%2Ba0.jpg&w=3840&q=75,"  [애피소드 애플], 어떤 맛을 갖고 있나요?  3.5%의 낮은 도수가 특징이며 딱 마셨을 때 대부분 사람이 떠오르는 생각은  ""데*소다 사과 맛이다!"" 라고 할 정도로 비슷한 맛입니다.  하지만 알코올을 함유했기 때문에 벌컥벌컥 마시면 취한답니다!  낮에 가볍게 즐기거나 홈 파티의 웰컴 드링크로 강력 추천합니다 :)  [애피소드 애플], 어떤 음식과 잘 어울리나요?  사과 주스와 탄산의 조합인 ‘애피소드 애플’을  냉장 보관을 한 뒤 차갑게 해서 튀김과 함께 먹으면  2개 먹을 걸 4개까지 먹을 수 있도록 도와줍니다.  그리고 과일 및 디저트와 가볍게 즐기면 쌓인 스트레스가 풀리실 거에요!  [애피소드 애플], 알고 마시면 더 맛있어요!  한국 애플리즈가 있는 경북 의성은 사과의 주산지로 유명한 곳입니다.  대대로 과수원을 운영하여 사과에 대해서는 모르는 것이 없을 정도로  사과의 장점만 살려 맛있는 술을 만들기 위해 15년간 연구 개발을 끊임없이 해왔습니다.  이런 장인정신을 통해 만들어진 술들을 한번 믿고 마셔보세요 :)"
